-0.9741774621930728,-1.0,-0.9982786339498855,-0.9671857830320942,-0.9533498974217401,1
-1.0,-0.9982786339498855,-0.9671857830320942,-0.9533498974217401,-0.9473088769439798,1
-0.9982786339498855,-0.9671857830320942,-0.9533498974217401,-0.9473088769439798,-0.9532632878091557,1
-0.9671857830320942,-0.9533498974217401,-0.9473088769439798,-0.9532632878091557,-0.9699031596269291,1
-0.9533498974217401,-0.9473088769439798,-0.9532632878091557,-0.9699031596269291,-0.9024884024315649,1
-0.9473088769439798,-0.9532632878091557,-0.9699031596269291,-0.9024884024315649,-0.811461699605385,1
-0.9532632878091557,-0.9699031596269291,-0.9024884024315649,-0.811461699605385,-0.7089700493133482,1
-0.9699031596269291,-0.9024884024315649,-0.811461699605385,-0.7089700493133482,-0.6053091692514223,2
-0.9024884024315649,-0.811461699605385,-0.7089700493133482,-0.6053091692514223,-0.5146072524724338,2
-0.811461699605385,-0.7089700493133482,-0.6053091692514223,-0.5146072524724338,-0.4388238414611042,2
-0.7089700493133482,-0.6053091692514223,-0.5146072524724338,-0.4388238414611042,-0.2935470425523853,2
-0.6053091692514223,-0.5146072524724338,-0.4388238414611042,-0.2935470425523853,-0.23211917482691613,2
-0.5146072524724338,-0.4388238414611042,-0.2935470425523853,-0.23211917482691613,-0.1726833281908876,2
-0.4388238414611042,-0.2935470425523853,-0.23211917482691613,-0.1726833281908876,-0.11914776141216976,2
-0.2935470425523853,-0.23211917482691613,-0.1726833281908876,-0.11914776141216976,-0.07014837309255861,2
-0.23211917482691613,-0.1726833281908876,-0.11914776141216976,-0.07014837309255861,-0.01139457715563208,2
-0.1726833281908876,-0.11914776141216976,-0.07014837309255861,-0.01139457715563208,0.04717517335455268,2
-0.11914776141216976,-0.07014837309255861,-0.01139457715563208,0.04717517335455268,0.09812327795731224,2
-0.07014837309255861,-0.01139457715563208,0.04717517335455268,0.09812327795731224,0.20134028375474333,2
-0.01139457715563208,0.04717517335455268,0.09812327795731224,0.20134028375474333,0.2504262816869387,2
0.04717517335455268,0.09812327795731224,0.20134028375474333,0.2504262816869387,0.30348549559644256,2
0.09812327795731224,0.20134028375474333,0.2504262816869387,0.30348549559644256,0.36361421913314595,2
0.20134028375474333,0.2504262816869387,0.30348549559644256,0.36361421913314595,0.40459139208712935,1
0.2504262816869387,0.30348549559644256,0.36361421913314595,0.40459139208712935,0.39932985812262833,1
0.30348549559644256,0.36361421913314595,0.40459139208712935,0.39932985812262833,0.3379561214050244,1
