1.0,0.9750070204998595,0.8502527379949452,0.6680941683047834,0.49206683515866323,0.0
0.9750070204998595,0.8502527379949452,0.6680941683047834,0.49206683515866323,0.16762613498081058,0.0
0.8502527379949452,0.6680941683047834,0.49206683515866323,0.16762613498081058,0.009173453149864175,0.0
0.6680941683047834,0.49206683515866323,0.16762613498081058,0.009173453149864175,-0.11976972760460547,0.0
0.49206683515866323,0.16762613498081058,0.009173453149864175,-0.11976972760460547,-0.21513151736403635,0.0
0.16762613498081058,0.009173453149864175,-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,0.0
0.009173453149864175,-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,0.0
-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,0.0
-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,0.0
-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,0.0
-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,0.0
-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,0.0
-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,0.0
-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,0.0
-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,-0.886712533932416,0.0
-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,-0.886712533932416,-0.928578114761771,0.0
-0.8381072732378545,-0.8671019376579613,-0.886712533932416,-0.928578114761771,-0.9707245155855097,0.0
-0.8671019376579613,-0.886712533932416,-0.928578114761771,-0.9707245155855097,-0.9738603388561266,0.0
-0.886712533932416,-0.928578114761771,-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,0.0
-0.928578114761771,-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,-0.974211363849106,1.0
-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,-0.974211363849106,-0.9658335673499954,1.0
-0.9738603388561266,-0.9751240288308528,-0.974211363849106,-0.9658335673499954,-0.9536881025929046,1.0
-0.9751240288308528,-0.974211363849106,-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,1.0
-0.974211363849106,-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,1.0
-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,1.0
-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,1.0
-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,-0.95839183749883,1.0
-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,-0.95839183749883,-0.9357858279509501,1.0
-0.9750304221660582,-0.9633763923991389,-0.95839183749883,-0.9357858279509501,-0.9263081531405036,1.0
-0.9633763923991389,-0.95839183749883,-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,1.0
-0.95839183749883,-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,1.0
-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,1.0
-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,1.0
-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,2.0
-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,0.04434615744641013,2.0
-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,0.04434615744641013,0.13151736403631942,2.0
-0.2397500702049986,-0.08677337826453246,0.04434615744641013,0.13151736403631942,0.21482729570345405,2.0
-0.08677337826453246,0.04434615744641013,0.13151736403631942,0.21482729570345405,0.3220303285593935,2.0
0.04434615744641013,0.13151736403631942,0.21482729570345405,0.3220303285593935,0.41582420668351583,2.0
0.13151736403631942,0.21482729570345405,0.3220303285593935,0.41582420668351583,0.5692689319479547,2.0
0.21482729570345405,0.3220303285593935,0.41582420668351583,0.5692689319479547,0.6320556023588879,2.0
0.3220303285593935,0.41582420668351583,0.5692689319479547,0.6320556023588879,0.6812459047084152,2.0
0.41582420668351583,0.5692689319479547,0.6320556023588879,0.6812459047084152,0.7133997940653374,2.0
0.5692689319479547,0.6320556023588879,0.6812459047084152,0.7133997940653374,0.7641814097163717,2.0
