0.5833835738992195, 0.4502789348620142, 0.3135455783553387, 0.17217603382548186, 0.028793827533349692
0.4502789348620142, 0.3135455783553387, 0.17217603382548186, 0.028793827533349692, -0.12233587280708247
0.3135455783553387, 0.17217603382548186, 0.028793827533349692, -0.12233587280708247, -0.25615071386643307
0.17217603382548186, 0.028793827533349692, -0.12233587280708247, -0.25615071386643307, -0.39136653931153365
0.028793827533349692, -0.12233587280708247, -0.25615071386643307, -0.39136653931153365, -0.5355527248281285
-0.12233587280708247, -0.25615071386643307, -0.39136653931153365, -0.5355527248281285, -0.693889596854657
-0.25615071386643307, -0.39136653931153365, -0.5355527248281285, -0.693889596854657, -0.7922013454642449
-0.39136653931153365, -0.5355527248281285, -0.693889596854657, -0.7922013454642449, -0.8714943346274298
-0.5355527248281285, -0.693889596854657, -0.7922013454642449, -0.8714943346274298, -0.9301114305189233
0.5257687294348774, 0.3994056578287217, 0.26530891724899597, 0.12416074378673381, -0.02002014339407443
0.3994056578287217, 0.26530891724899597, 0.12416074378673381, -0.02002014339407443, -0.14372647810557426
0.26530891724899597, 0.12416074378673381, -0.02002014339407443, -0.14372647810557426, -0.26895165958908895
0.12416074378673381, -0.02002014339407443, -0.14372647810557426, -0.26895165958908895, -0.40245829084919704
-0.02002014339407443, -0.14372647810557426, -0.26895165958908895, -0.40245829084919704, -0.5179877521192274
-0.14372647810557426, -0.26895165958908895, -0.40245829084919704, -0.5179877521192274, -0.6166878931727842
-0.26895165958908895, -0.40245829084919704, -0.5179877521192274, -0.6166878931727842, -0.6991313939402992
-0.40245829084919704, -0.5179877521192274, -0.6166878931727842, -0.6991313939402992, -0.769351913062207
0.1127678361382436, -0.049975683627643375, -0.22425391989416843, -0.397278887164648, -0.5645438807664346
-0.049975683627643375, -0.22425391989416843, -0.397278887164648, -0.5645438807664346, -0.6861046437414082
-0.22425391989416843, -0.397278887164648, -0.5645438807664346, -0.6861046437414082, -0.776312583010609
-0.397278887164648, -0.5645438807664346, -0.6861046437414082, -0.776312583010609, -0.854154512876073
-0.5645438807664346, -0.6861046437414082, -0.776312583010609, -0.854154512876073, -0.9212909092635356
0.5701726784097403, 0.4217317501803415, 0.25270512384169264, 0.06011314963107539, -0.11607148590766936
0.4217317501803415, 0.25270512384169264, 0.06011314963107539, -0.11607148590766936, -0.290922556933358
0.25270512384169264, 0.06011314963107539, -0.11607148590766936, -0.290922556933358, -0.46827379385190326
0.06011314963107539, -0.11607148590766936, -0.290922556933358, -0.46827379385190326, -0.6210129524861447
-0.11607148590766936, -0.290922556933358, -0.46827379385190326, -0.6210129524861447, -0.7412970466790382
-0.290922556933358, -0.46827379385190326, -0.6210129524861447, -0.7412970466790382, -0.8369048459979141
-0.46827379385190326, -0.6210129524861447, -0.7412970466790382, -0.8369048459979141, -0.9199946914285829
-0.6210129524861447, -0.7412970466790382, -0.8369048459979141, -0.9199946914285829, -0.9777040000513726
0.3990283578132856, 0.26272566956481636, 0.10634083932365423, -0.04067527018875794, -0.17972306852978148
0.26272566956481636, 0.10634083932365423, -0.04067527018875794, -0.17972306852978148, -0.30082103572677277
0.10634083932365423, -0.04067527018875794, -0.17972306852978148, -0.30082103572677277, -0.40683530492045106
-0.04067527018875794, -0.17972306852978148, -0.30082103572677277, -0.40683530492045106, -0.49931996572934645
-0.17972306852978148, -0.30082103572677277, -0.40683530492045106, -0.49931996572934645, -0.5880894110595857
-0.30082103572677277, -0.40683530492045106, -0.49931996572934645, -0.5880894110595857, -0.6656786319400956
-0.40683530492045106, -0.49931996572934645, -0.5880894110595857, -0.6656786319400956, -0.7325275375459604
-0.21947504665582995, -0.36383442265795274, -0.5126704581879455, -0.6040882490315137, -0.6700989804817044
-0.36383442265795274, -0.5126704581879455, -0.6040882490315137, -0.6700989804817044, -0.7171521055357636
-0.2515216202388725, -0.3669376179807001, -0.4878270380890224, -0.5918882204541052, -0.6221618474674951
0.6484980743973738, 0.5087840895748004, 0.35091911133832987, 0.21312992529002983, 0.06762713890279493
0.5087840895748004, 0.35091911133832987, 0.21312992529002983, 0.06762713890279493, -0.09007444961603583
0.35091911133832987, 0.21312992529002983, 0.06762713890279493, -0.09007444961603583, -0.23835356407862185
0.21312992529002983, 0.06762713890279493, -0.09007444961603583, -0.23835356407862185, -0.38850249881361
0.06762713890279493, -0.09007444961603583, -0.23835356407862185, -0.38850249881361, -0.5578395765212103
-0.09007444961603583, -0.23835356407862185, -0.38850249881361, -0.5578395765212103, -0.7094535982797646
-0.23835356407862185, -0.38850249881361, -0.5578395765212103, -0.7094535982797646, -0.830677123459025
-0.38850249881361, -0.5578395765212103, -0.7094535982797646, -0.830677123459025, -0.9197326393696564
-0.5578395765212103, -0.7094535982797646, -0.830677123459025, -0.9197326393696564, -0.9818059386911966
0.6026698707433185, 0.5313646802695067, 0.4592077732174238, 0.3608019172313994, 0.26407559419181426
0.5313646802695067, 0.4592077732174238, 0.3608019172313994, 0.26407559419181426, 0.1692352150041172
0.4592077732174238, 0.3608019172313994, 0.26407559419181426, 0.1692352150041172, 0.07238069992851637
0.3608019172313994, 0.26407559419181426, 0.1692352150041172, 0.07238069992851637, -0.018820329084165976
0.26407559419181426, 0.1692352150041172, 0.07238069992851637, -0.018820329084165976, -0.09183981644638683
0.1692352150041172, 0.07238069992851637, -0.018820329084165976, -0.09183981644638683, -0.1731331219975366
0.07238069992851637, -0.018820329084165976, -0.09183981644638683, -0.1731331219975366, -0.24939651969485999
-0.018820329084165976, -0.09183981644638683, -0.1731331219975366, -0.24939651969485999, -0.32598148385540826
-0.09183981644638683, -0.1731331219975366, -0.24939651969485999, -0.32598148385540826, -0.3961112185413489
-0.6283147961855263, -0.7074875012764887, -0.7916379683083217, -0.8787889980814647, -0.9446340769195669
0.4684251639204924, 0.3601098817436319, 0.2606781672609553, 0.1606311317006115, 0.058252133547618046
0.3601098817436319, 0.2606781672609553, 0.1606311317006115, 0.058252133547618046, -0.07464053255517833
0.2606781672609553, 0.1606311317006115, 0.058252133547618046, -0.07464053255517833, -0.20656119993867617
0.1606311317006115, 0.058252133547618046, -0.07464053255517833, -0.20656119993867617, -0.33593506381088123
0.058252133547618046, -0.07464053255517833, -0.20656119993867617, -0.33593506381088123, -0.4586613742101213
-0.07464053255517833, -0.20656119993867617, -0.33593506381088123, -0.4586613742101213, -0.5632492707402309
-0.20656119993867617, -0.33593506381088123, -0.4586613742101213, -0.5632492707402309, -0.6213251513011961
-0.33593506381088123, -0.4586613742101213, -0.5632492707402309, -0.6213251513011961, -0.6649295144490952
0.5740848755390269, 0.44341686924096213, 0.322823070880212, 0.22493107978561389, 0.10456429949752621
