0.08380883992042443,-1
-0.046227429179799495,-1
-0.05217138558147694,0
-0.04745335523651628,1
0.016546563264530523,1
0.09593419158283645,1
0.21511319329955625,1
0.2967510591687994,1
0.40180545249253297,1
0.4548364880368685,1
0.5124454927160516,1
0.5992666085531728,1
0.7066626482805636,1
0.7995459624211436,1
0.9158941679360046,1
0.9725442404676601,1
0.9499514629558672,-1
0.9309336551769394,-1
0.8947855523167265,-1
0.8085730585258162,-1
0.7464465836363798,-1
0.7295203560854808,-1
0.6996960511426467,1
0.7782334452505644,1
0.8032536593221629,1
0.8715879506028001,1
0.9970646097783611,1
1.0,0
1.0,0
1.0,0
1.0,0
0.9991290904048715,0
1.0,-1
0.9170004764771646,-1
0.8485997620177117,-1
0.753797224132144,-1
0.6878181010489204,-1
0.5959109571304078,-1
0.44539585186358344,-1
0.3063488475479159,-1
0.18245106590087068,-1
0.08888227128016113,-1
-0.012800518032298092,-1
-0.07499255809965866,-1
-0.15786217450679996,-1
-0.14838414655418053,-1
-0.21714301701517003,-1
-0.23984339509047847,-1
-0.3521783225599915,-1
-0.4223420925392469,-1
-0.5373045300985284,-1
-0.5843771674474988,-1
-0.5899946851920179,-1
-0.6085585629435969,-1
-0.6110520250049056,-1
-0.6673419803294793,-1
-0.7208804298938127,-1
-0.7659033362093,-1
-0.8550224993705202,-1
-0.8753359239486833,0
-0.8432908913577601,-1
-0.896948458715998,-1
-0.9361509434388386,-1
-0.9974710533073546,-1
-0.9984299501707383,0
-1.0,0
-1.0,1
-0.9750820271922892,0
-0.9963424375016475,-1
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-1.0,0
-0.9968175779770946,0
-0.9966477291377583,1
-0.9581042145181005,1
-0.893802582023529,1
-0.8335087951118303,1
-0.7880477758764923,1
-0.7736128239136841,1
-0.7051867061258082,1
-0.6845719184522026,1
-0.6740812680640857,1
-0.6638593241631592,1
-0.6496946763789644,1
-0.5990413516494031,1
-0.6273538709704253,-1
-0.6926953636537806,-1
-0.7865377922135356,-1
-0.7625454443980461,1
-0.707317298893696,1
-0.7174805346374598,0
-0.7032220710087117,0
-0.7050767592286302,0
-0.6967282827333912,0
-0.7141388151016729,-1
-0.7265608564244022,0
-0.7259336404964221,-1
-0.7897469900431291,-1
