0.7563105073701268,0.7769400136430693,0.7130932065559363,0.7039197027327726,0.6607881174790631,0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.0
0.7769400136430693,0.7130932065559363,0.7039197027327726,0.6607881174790631,0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.0
0.7130932065559363,0.7039197027327726,0.6607881174790631,0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.0
0.7039197027327726,0.6607881174790631,0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,0.0
0.6607881174790631,0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,0.0
0.6554947522469141,0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,0.0
0.6073427641840474,0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,-0.08840564087701319,0.0
0.47950660546617385,0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,-0.08840564087701319,-0.08311865463382773,0.0
0.40390650631444536,0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,-0.08840564087701319,-0.08311865463382773,-0.1484139373530844,0.0
0.3381886162464094,0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,-0.08840564087701319,-0.08311865463382773,-0.1484139373530844,-0.19258724611251876,0.0
0.29339438511287574,0.22131180182740628,0.09893656120075445,0.04005424676649838,-0.019844552871797094,-0.06482496437224705,-0.08840564087701319,-0.08311865463382773,-0.1484139373530844,-0.19258724611251876,-0.25745343792510067,0.0
