0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
-0.9470483005366739,-1.0,-1.0,-1.0,-1.0,-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,0.05295169946332612,0.0
-1.0,-1.0,-1.0,-1.0,-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,0.01596561252687112,0.0
-1.0,-1.0,-1.0,-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,0.01596561252687112,0.0
-1.0,-1.0,-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,0.01596561252687112,0.0
-1.0,-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,0.01596561252687112,0.0
-0.9969296898986778,-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,0.01596561252687112,1.0
-0.9969296898986734,-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,0.01596561252687112,1.0
-0.9907890696960333,-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,0.01596561252687112,1.0
-0.9861836045440522,-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01596561252687112,1.0
-0.9840343874731289,-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01596561252687112,1.0
-0.9849554805035233,-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015044519496476672,1.0
-0.9892539146453744,-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010746085354625623,1.0
-0.9966226588885434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0033773411114566,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
