seconds,data
0.0,620295
0.116,622089
0.214,618907
0.331,611843
0.428,604629
0.505,599065
0.632,591576
0.714,587495
0.838,595208
0.939,610836
1.031,628222
1.144,641206
1.231,652218
1.352,662109
1.435,672568
1.537,693069
1.649,704769
1.755,715588
1.86,724817
1.941,733122
2.035,741750
2.153,748954
2.251,750961
2.378,753983
2.458,758048
2.549,760106
2.67,757050
2.754,754224
2.878,752220
2.973,748247
3.069,743557
3.183,743044
3.272,739471
3.388,737695
3.475,738695
3.576,737406
3.691,735398
3.789,736076
3.904,733958
3.987,729658
4.077,729502
4.199,731913
4.292,732647
4.417,733769
4.508,734654
4.592,734727
4.71,732675
4.799,729011
4.925,729992
5.019,733391
5.113,735031
5.232,735949
5.312,737777
5.434,737438
5.515,733161
5.62,728957
5.729,730429
5.827,732197
5.955,733264
6.024,733919
6.117,735015
6.239,733878
6.334,729027
6.451,727997
6.541,731837
6.635,733945
6.741,735480
6.844,736646
6.96,736232
7.047,733629
7.148,729567
7.276,730605
7.343,734339
7.477,735629
7.551,736173
7.66,737689
7.771,737458
7.865,734064
7.988,731154
8.064,733929
8.158,736360
8.278,736831
8.379,736777
8.494,737551
8.597,735258
8.662,728495
8.797,720570
8.877,704868
8.995,687044
9.097,674866
9.187,657073
9.309,648869
9.384,639690
9.509,631418
9.596,625837
9.697,620362
9.809,613737
9.912,607140
10.034,595996
10.104,588756
10.197,581073
10.315,576120
10.409,572380
10.529,568135
10.626,563178
10.708,553324
10.83,547241
10.916,539025
11.038,533531
11.135,529468
11.223,524767
11.355,520857
11.432,517517
11.551,513275
11.635,508832
11.737,506716
11.85,506884
11.952,506670
12.062,506879
12.144,507277
12.238,509320
12.359,506872
12.457,503762
12.572,505226
12.672,507097
12.749,509425
12.866,516561
12.953,532552
13.078,572386
13.172,588354
13.272,604855
13.391,621445
13.465,637548
13.593,652855
13.68,665744
13.771,690896
13.895,701887
13.99,713597
14.114,725206
14.187,735984
14.278,746824
14.397,757582
14.488,768195
14.617,774308
14.707,766822
14.782,756157
14.903,749298
14.999,740650
15.117,733371
15.213,731242
15.313,729039
15.423,729222
15.51,728116
15.626,724734
15.714,723807
15.814,723275
15.94,719549
16.026,717146
16.154,718757
16.228,717659
16.318,716292
16.439,716355
16.536,716710
16.656,714909
16.751,710425
16.834,708748
16.949,710964
17.042,709994
17.157,709618
17.251,710835
17.354,710671
17.47,707607
17.541,704304
17.673,707142
17.759,707436
17.856,707554
17.97,708459
18.063,710057
18.188,710239
18.269,706597
18.357,704340
18.478,708250
18.57,708498
18.695,708052
18.789,708628
18.862,708924
18.99,707173
19.076,703627
19.195,706297
19.305,707606
19.387,707248
19.513,706991
19.586,707867
19.712,708696
19.798,706769
19.892,704269
20.015,709208
20.094,709849
20.23,709654
20.308,710034
20.393,710880
20.519,710079
20.615,706915
20.734,709949
20.826,711090
20.911,711066
21.047,710673
21.12,711474
21.239,711646
21.337,708304
21.43,704819
21.554,707836
21.628,708277
21.747,708030
21.839,708957
21.933,710004
22.047,708451
22.143,703913
22.274,703334
22.347,706110
22.447,705578
22.558,705359
22.65,706538
22.777,706421
22.867,702715
22.954,700223
23.062,704798
23.151,705385
23.275,705086
23.372,706568
23.469,708360
23.591,706907
23.662,698646
23.794,688588
23.876,669470
23.984,660585
24.099,651704
24.192,643007
24.305,634015
24.381,624340
24.476,616003
24.598,602003
24.69,594375
24.812,587246
24.915,580652
24.983,572993
25.114,563637
25.195,556490
25.318,550769
25.409,538468
25.519,532788
25.633,528086
25.708,524093
25.826,518228
25.917,513502
26.012,511479
26.135,508312
26.234,507843
26.349,508084
26.432,509353
26.52,508264
26.637,505058
26.725,507529
26.846,515179
26.951,546237
27.032,567153
27.15,585272
27.24,599511
27.356,611443
27.451,625106
27.551,639627
27.672,667097
27.746,680011
27.867,692834
27.958,705482
28.043,717329
28.167,729323
28.272,740585
28.389,750530
28.465,763993
28.556,761028
28.677,749521
28.771,737283
28.888,730019
28.993,724761
29.07,720735
29.181,715760
29.278,706231
29.402,703569
29.487,703559
29.593,702154
29.713,700355
29.781,699464
29.908,698783
29.996,694546
30.092,696191
30.215,696801
30.312,696005
30.432,694877
30.515,694526
30.598,694289
30.716,691116
30.818,690352
30.938,691366
31.029,691430
31.108,691260
31.231,691670
31.314,691744
31.438,689942
31.533,689176
31.62,691383
31.745,691888
31.829,691800
31.954,691259
32.039,691482
32.138,691349
32.253,687874
32.35,686631
32.454,688357
32.558,688609
32.636,687912
32.763,687982
32.85,688843
32.971,688197
33.061,683257
33.147,685926
33.263,686906
33.359,686766
33.476,686393
33.579,687468
33.672,688556
33.789,686467
33.871,683081
33.993,685355
34.078,686489
34.175,686483
34.291,686566
34.394,687527
34.506,687057
34.588,682858
34.673,681675
34.796,677341
34.895,667959
35.007,657416
35.102,646330
35.189,634893
35.307,623256
35.399,600161
35.517,591114
35.612,581861
35.714,572671
35.829,563665
35.907,555535
36.034,547435
36.118,537820
36.213,525266
36.328,520997
36.43,517177
36.545,514029
36.634,512155
36.715,511494
36.84,508659
36.929,506525
37.053,507965
37.145,508321
37.23,509348
37.347,512245
37.44,522027
37.559,538122
37.654,555391
37.753,592255
37.877,608816
37.94,624513
38.069,639739
38.159,653607
38.251,665704
38.37,677921
38.467,703366
38.592,715076
38.667,725921
38.76,735779
38.877,744369
38.972,748505
39.091,750449
39.191,753557
39.269,742889
39.389,737656
39.476,731674
39.596,724423
39.697,720669
39.788,718743
39.903,715700
39.99,708845
40.101,705209
40.203,700850
40.297,699475
40.414,699216
40.508,698269
40.632,697576
40.708,697602
40.806,694211
40.921,692017
41.009,693663
41.135,694283
41.233,693953
41.309,693259
41.421,693570
41.516,693388
41.638,687956
41.735,687925
41.828,690199
41.95,690962
42.033,690844
42.151,690258
42.237,690537
42.334,688658
42.455,684761
42.555,684669
42.66,686941
42.748,687531
42.836,686835
42.959,686403
43.069,687332
43.174,687493
43.274,683924
43.345,681895
43.471,683703
43.557,684536
43.677,683974
43.779,683623
43.875,678637
43.992,668985
44.086,655292
44.189,640569
44.274,628784
44.365,618931
44.489,609164
44.593,599304
44.711,581024
44.79,572563
44.878,562325
44.997,551645
45.09,543591
45.212,536496
45.311,529705
45.388,521059
45.513,518395
45.597,517198
45.718,513740
45.815,510655
45.907,513385
46.036,523463
46.107,541258
46.229,583395
46.318,600707
46.415,615566
46.528,628024
46.628,642153
46.741,656350
46.829,669833
46.916,694209
47.034,704428
47.139,713781
47.257,722238
47.342,731371
47.429,740147
47.549,747375
47.644,753577
47.758,759912
47.857,753724
47.95,741071
48.08,732561
48.147,726707
48.267,722993
48.358,718714
48.447,713398
48.574,705642
48.675,704365
48.782,703077
48.87,702171
48.953,700397
49.08,698110
49.172,694539
49.295,693576
49.389,693659
49.476,693272
49.592,692525
49.678,691668
49.799,689405
49.891,686399
49.987,686553
50.095,688125
50.19,687373
50.309,687263
50.407,687367
50.496,685932
50.606,682577
50.707,680608
50.817,683355
50.912,683591
50.997,683429
51.118,684110
51.218,685143
51.333,684396
