seconds,data
0.0,494563
0.128,490870
0.214,490842
0.34,506477
0.429,530909
0.507,550548
0.631,586085
0.734,607701
0.849,627474
0.944,644160
1.024,659601
1.142,672667
1.228,683165
1.348,694004
1.454,707977
1.54,707927
1.668,704408
1.746,696202
1.867,686296
1.955,677105
2.044,668909
2.172,652873
2.255,643097
2.386,627483
2.459,612639
2.549,603795
2.666,604338
2.769,610255
2.892,613093
2.978,614206
3.067,615942
3.19,616028
3.269,615419
3.388,611689
3.489,607989
3.587,606632
3.707,609968
3.78,617272
3.903,620845
3.994,619105
4.084,618374
4.208,619112
4.308,618410
4.429,616943
4.5,621146
4.588,620540
4.707,619597
4.803,619799
4.928,618921
5.015,610452
5.109,595289
5.221,569798
5.314,559249
5.429,549512
5.525,539768
5.615,529155
5.745,519889
5.818,512947
5.946,504970
6.031,482471
6.131,473954
6.247,465839
6.341,453861
6.472,445948
6.539,444019
6.629,445786
6.748,449666
6.848,453028
6.97,451845
7.057,452685
7.142,454852
7.267,459044
7.355,462949
7.472,476625
7.573,528725
7.657,555175
7.794,580006
7.862,602804
7.982,621830
8.073,636929
8.16,650678
8.288,663269
8.387,691884
8.507,704954
8.577,713419
8.679,720129
8.789,721963
8.89,715082
8.997,703183
9.101,667295
9.176,648419
9.298,632933
9.393,620431
9.509,608961
9.607,600479
9.708,591041
9.828,584541
9.898,586206
10.02,586588
10.109,586327
10.206,583419
10.324,582047
10.43,584455
10.55,586391
10.62,588057
10.711,586170
10.83,581745
10.933,581919
11.04,584449
11.142,585964
11.228,586673
11.346,587296
11.43,580310
11.555,576898
11.65,579439
11.739,581978
11.859,583381
11.948,584232
12.063,585139
12.153,579212
12.248,575463
12.372,572884
12.455,568394
12.58,558182
12.658,545700
12.749,534419
12.872,523133
12.971,498815
13.083,490088
13.179,481518
13.263,473971
13.382,468028
13.482,463345
13.592,459775
13.69,451138
13.785,448548
13.9,445363
13.991,444091
14.101,444702
14.186,446916
14.293,447243
14.408,448647
14.505,493742
14.626,523496
14.698,550700
14.794,574940
14.913,595797
14.997,614612
15.126,631886
15.226,662262
15.302,676417
15.422,689726
15.511,700853
15.63,707831
15.727,711413
15.827,711878
15.949,707083
16.021,686494
16.15,677536
16.234,668545
16.331,662302
16.44,658886
16.534,654823
16.666,650122
16.739,646707
16.831,640717
16.955,642141
17.047,645392
17.159,645242
17.267,643402
17.341,641514
17.461,637959
17.555,638930
17.672,641000
17.774,641653
17.859,641006
18.002,640445
18.058,637491
18.184,634485
18.267,635880
18.37,638419
18.49,638126
18.577,638481
18.703,638848
18.782,636429
18.874,632534
18.997,633075
19.082,634343
19.208,625152
19.302,611316
19.388,600133
19.509,591180
19.592,582835
19.713,576029
19.81,569725
19.899,555744
20.015,547949
20.104,540601
20.23,533792
20.315,525738
20.408,519173
20.53,513168
20.616,498417
