0,1,0.0
1.0,1,0.123
1.0,0,0.213
1.0,0,0.305
1.0,0,0.423
1.0,0,0.513
1.0,0,0.624
1.0,0,0.727
1.0,0,0.821
1.0,0,0.946
1.0,0,1.015
1.0,0,1.14
1.0,0,1.232
0.9918459892387153,-1,1.324
0.9101784148541292,-1,1.451
0.8404077391643583,-1,1.538
0.7088234044443418,-1,1.664
0.7390909687860931,1,1.733
0.7592423066078025,0,1.826
0.7509106148919811,-1,1.96
0.7299713006632138,-1,2.047
0.6871849542857826,-1,2.168
0.5517611658960742,-1,2.264
0.5828514703098995,1,2.343
0.7613088133616077,1,2.467
0.7712743973332428,0,2.546
0.7712512215565632,1,2.665
0.7912017026470608,1,2.766
0.8345751687003429,1,2.866
0.9088998845073795,1,2.981
1.0,1,3.061
1.0,0,3.186
1.0,0,3.27
1.0,-1,3.368
0.9654190685986623,-1,3.485
0.8617038316664059,-1,3.573
0.7796451656794847,-1,3.703
0.6128272210730481,-1,3.789
0.4864151261864704,-1,3.867
0.4984335413333236,1,3.985
0.5131594584307162,1,4.089
0.5448503209560991,1,4.205
0.5986421154339676,1,4.294
0.6607872079144483,1,4.376
0.7352814028029182,1,4.5
0.9814952920123521,1,4.589
1.0,0,4.705
0.9795749520040113,-1,4.798
0.9350768414966435,-1,4.896
0.8986094739767512,-1,5.013
0.868460646484394,-1,5.097
0.8493197507083601,-1,5.232
0.8349544956508144,-1,5.311
0.6614150590805856,-1,5.406
0.46862931125358287,-1,5.529
0.4185761243519346,-1,5.615
0.3911010167802289,-1,5.733
0.3694525103259261,-1,5.819
0.3430315575616456,-1,5.906
0.31269106555884574,-1,6.026
0.27759729369711317,1,6.129
0.4252652157663237,1,6.243
0.6136682351212437,1,6.343
0.6504933763939615,1,6.414
0.669752465284766,1,6.536
0.6774509897874763,0,6.627
0.6747612978242883,-1,6.744
0.6579107929480237,1,6.844
0.6912476401307164,-1,6.934
0.604362923139339,-1,7.063
0.592335975109171,0,7.143
0.6008714346408055,1,7.254
0.634166754512901,1,7.345
0.6473213287461628,-1,7.449
0.6133072669599138,-1,7.565
0.41974847227413026,-1,7.655
0.31200107332125926,-1,7.797
0.3734966314962289,1,7.852
0.4481499583129689,1,7.944
0.4881790913185571,1,8.067
0.47902711094500106,-1,8.162
0.4510217315610763,0,8.283
0.4733378693934138,1,8.391
0.6784125067481894,1,8.456
0.8721086609997868,1,8.575
0.8141173689573789,-1,8.669
