1.0,0.9750070204998595,0.8502527379949452,0.6680941683047834,0.49206683515866323,0.5079331648413368,0.0
0.9750070204998595,0.8502527379949452,0.6680941683047834,0.49206683515866323,0.16762613498081058,0.807380885519049,0.0
0.8502527379949452,0.6680941683047834,0.49206683515866323,0.16762613498081058,0.009173453149864175,0.841079284845081,0.0
0.6680941683047834,0.49206683515866323,0.16762613498081058,0.009173453149864175,-0.11976972760460547,0.7878638959093889,0.0
0.49206683515866323,0.16762613498081058,0.009173453149864175,-0.11976972760460547,-0.21513151736403635,0.7071983525226996,0.0
0.16762613498081058,0.009173453149864175,-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,0.4777450154450996,0.0
0.009173453149864175,-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,0.40866329682673397,0.0
-0.11976972760460547,-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,0.3635916877281662,0.0
-0.21513151736403635,-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,0.34671908639895155,0.0
-0.31011888046428904,-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,0.41750912664981754,0.0
-0.3994898436768698,-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,0.3692782926144341,0.0
-0.48336141533277166,-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,0.32336422353271554,0.0
-0.5618506037629879,-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,0.2762566694748666,0.0
-0.7276280071141066,-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,0.1394739305438547,0.0
-0.7687681362913039,-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,-0.886712533932416,0.11794439764111209,0.0
-0.8067256388654872,-0.8381072732378545,-0.8671019376579613,-0.886712533932416,-0.928578114761771,0.12185247589628379,0.0
-0.8381072732378545,-0.8671019376579613,-0.886712533932416,-0.928578114761771,-0.9707245155855097,0.13261724234765515,0.0
-0.8671019376579613,-0.886712533932416,-0.928578114761771,-0.9707245155855097,-0.9738603388561266,0.10675840119816526,0.0
-0.886712533932416,-0.928578114761771,-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,0.0884114948984368,0.0
-0.928578114761771,-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,-0.974211363849106,0.04654591406908182,1.0
-0.9707245155855097,-0.9738603388561266,-0.9751240288308528,-0.974211363849106,-0.9658335673499954,0.009290461480857437,1.0
-0.9738603388561266,-0.9751240288308528,-0.974211363849106,-0.9658335673499954,-0.9536881025929046,0.02143592623794821,1.0
-0.9751240288308528,-0.974211363849106,-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,0.03498549096695691,1.0
-0.974211363849106,-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,0.04380791912384163,1.0
-0.9658335673499954,-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,0.04380791912384163,1.0
-0.9536881025929046,-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,0.04380791912384163,1.0
-0.9886735935598615,-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,-0.95839183749883,0.03910418421791628,1.0
-0.9974960217167462,-0.9750304221660582,-0.9633763923991389,-0.95839183749883,-0.9357858279509501,0.06171019376579612,1.0
-0.9750304221660582,-0.9633763923991389,-0.95839183749883,-0.9357858279509501,-0.9263081531405036,0.04872226902555454,1.0
-0.9633763923991389,-0.95839183749883,-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,0.04420574744921846,1.0
-0.95839183749883,-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,0.15536366189272677,1.0
-0.9357858279509501,-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,0.5290648694187026,1.0
-0.9263081531405036,-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,0.686558082935505,1.0
-0.9191706449499204,-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,0.8323972666853879,2.0
-0.8030281756061032,-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,0.04434615744641013,0.8473743330525133,2.0
-0.40672095853224755,-0.2397500702049986,-0.08677337826453246,0.04434615744641013,0.13151736403631942,0.538238322568567,2.0
-0.2397500702049986,-0.08677337826453246,0.04434615744641013,0.13151736403631942,0.21482729570345405,0.45457736590845266,2.0
-0.08677337826453246,0.04434615744641013,0.13151736403631942,0.21482729570345405,0.3220303285593935,0.40880370682392597,2.0
0.04434615744641013,0.13151736403631942,0.21482729570345405,0.3220303285593935,0.41582420668351583,0.3714780492371057,2.0
0.13151736403631942,0.21482729570345405,0.3220303285593935,0.41582420668351583,0.5692689319479547,0.4377515679116353,2.0
0.21482729570345405,0.3220303285593935,0.41582420668351583,0.5692689319479547,0.6320556023588879,0.41722830665543387,2.0
0.3220303285593935,0.41582420668351583,0.5692689319479547,0.6320556023588879,0.6812459047084152,0.35921557614902166,2.0
0.41582420668351583,0.5692689319479547,0.6320556023588879,0.6812459047084152,0.7133997940653374,0.29757558738182155,2.0
0.5692689319479547,0.6320556023588879,0.6812459047084152,0.7133997940653374,0.7641814097163717,0.19491247776841703,2.0
0.6320556023588879,0.6812459047084152,0.7133997940653374,0.7641814097163717,0.7980904240381914,0.1660348216793035,2.0
0.6812459047084152,0.7133997940653374,0.7641814097163717,0.7980904240381914,0.7581905831695217,0.11684451932977624,2.0
0.7133997940653374,0.7641814097163717,0.7980904240381914,0.7581905831695217,0.4425021061499579,0.35558831788823353,2.0
0.7641814097163717,0.7980904240381914,0.7581905831695217,0.4425021061499579,0.22723017878872986,0.5708602452494616,2.0
0.7980904240381914,0.7581905831695217,0.4425021061499579,0.22723017878872986,0.0239633061874005,0.7741271178507909,2.0
0.7581905831695217,0.4425021061499579,0.22723017878872986,0.0239633061874005,-0.11639988767200227,0.874590470841524,0.0
0.4425021061499579,0.22723017878872986,0.0239633061874005,-0.11639988767200227,-0.2036881025929046,0.6461902087428625,0.0
0.22723017878872986,0.0239633061874005,-0.11639988767200227,-0.2036881025929046,-0.28730225592062153,0.5145324347093514,0.0
0.0239633061874005,-0.11639988767200227,-0.2036881025929046,-0.28730225592062153,-0.3774688757839558,0.4014321819713563,0.0
-0.11639988767200227,-0.2036881025929046,-0.28730225592062153,-0.3774688757839558,-0.46237012075259754,0.34597023308059527,0.0
-0.2036881025929046,-0.28730225592062153,-0.3774688757839558,-0.46237012075259754,-0.6381400355705327,0.4344519329776281,0.0
-0.28730225592062153,-0.3774688757839558,-0.46237012075259754,-0.6381400355705327,-0.7269493587943461,0.43964710287372455,0.0
-0.3774688757839558,-0.46237012075259754,-0.6381400355705327,-0.7269493587943461,-0.7814518393709632,0.40398296358700736,0.0
-0.46237012075259754,-0.6381400355705327,-0.7269493587943461,-0.7814518393709632,-0.8269446784611064,0.3645745577085089,0.0
-0.6381400355705327,-0.7269493587943461,-0.7814518393709632,-0.8269446784611064,-0.865463821024057,0.22732378545352427,0.0
-0.7269493587943461,-0.7814518393709632,-0.8269446784611064,-0.865463821024057,-0.8950201254329309,0.16807076663858478,0.0
-0.7814518393709632,-0.8269446784611064,-0.865463821024057,-0.8950201254329309,-0.9154731816905364,0.1340213423195732,0.0
-0.8269446784611064,-0.865463821024057,-0.8950201254329309,-0.9154731816905364,-0.9433445661331087,0.11639988767200227,0.0
-0.865463821024057,-0.8950201254329309,-0.9154731816905364,-0.9433445661331087,-0.992277450154451,0.12681362913039407,0.0
-0.8950201254329309,-0.9154731816905364,-0.9433445661331087,-0.992277450154451,-0.9921604418234579,0.09725732472152016,0.0
-0.9154731816905364,-0.9433445661331087,-0.992277450154451,-0.9921604418234579,-0.9956238884208556,0.08015070673031921,0.0
-0.9433445661331087,-0.992277450154451,-0.9921604418234579,-0.9956238884208556,-0.9926284751474305,0.0522793222877469,1.0
-0.992277450154451,-0.9921604418234579,-0.9956238884208556,-0.9926284751474305,-0.986403631938594,0.009220256482261546,1.0
-0.9921604418234579,-0.9956238884208556,-0.9926284751474305,-0.986403631938594,-0.9732752972011607,0.022348591219694902,1.0
-0.9956238884208556,-0.9926284751474305,-0.986403631938594,-0.9732752972011607,-1.0,0.026724702798839317,1.0
-0.9926284751474305,-0.986403631938594,-0.9732752972011607,-1.0,-1.0,0.026724702798839317,1.0
-0.986403631938594,-0.9732752972011607,-1.0,-1.0,-1.0,0.026724702798839317,1.0
-0.9732752972011607,-1.0,-1.0,-1.0,-0.9943661971830986,0.026724702798839317,1.0
-1.0,-1.0,-1.0,-0.9943661971830986,-0.9895472005587242,0.01045279944127575,1.0
-1.0,-1.0,-0.9943661971830986,-0.9895472005587242,-0.9720172273309278,0.02798277266907223,1.0
-1.0,-0.9943661971830986,-0.9895472005587242,-0.9720172273309278,-0.9758817367011989,0.02798277266907223,1.0
-0.9943661971830986,-0.9895472005587242,-0.9720172273309278,-0.9758817367011989,-1.0,0.02798277266907223,1.0
